name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pvac,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,nsam
total,test_nonclin--all-high,surv,0.28755780801123654,0.032530537711862297,10705.076,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.3,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-med,surv,0.288786101235549,0.022343416874601212,20524.288,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.5,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--adults-high,surv,0.2788383238314901,0.024067799412381314,18673.1,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.6256,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,test_clin--all-high,surv,0.2890903559468,0.018472270898627213,36960.988,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.9,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--all-med,surv,0.2752099105226512,0.028737344427137986,14567.322,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.5,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--adults-high,surv,0.27466793201407713,0.024527124381863257,19906.364,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.6256,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,clin--all-high,surv,0.2766845938508192,0.021664096447119918,26241.81,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.9,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,sympt--all-high,surv,0.288466404206326,0.032199827120014804,11469.524,0.28479,0.08861000000000001,0.5035000000000001,0.17065,0.9,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--adults-high,surv,0.32478984942881756,0.029146322032236893,13965.396,0.28479,0.08861000000000001,0.5035000000000001,0.2314,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pnonflu--all-high,surv,0.4206929199576541,0.024793239027319676,17903.532,0.28479,0.08861000000000001,0.5035000000000001,0.3,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--adults-high,surv,0.3141268561778127,0.031088940193003765,10647.908,0.28479,0.08861000000000001,0.6256,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,ve--all-high,surv,0.57373620338524,0.023259184286756815,10214.492,0.28479,0.08861000000000001,0.9,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--all-med,surv,0.11631081058944735,0.036711604079868496,11474.414,0.28479,0.1,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--adults-high,surv,0.24549226681235534,0.030637293067969047,11965.658,0.28479,0.1157,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pflu--all-high,surv,0.11629380938453891,0.03301238805435125,13529.614,0.28479,0.15,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--adults-high,surv,0.28926574649156817,0.033333764677131165,10568.478,0.289,0.086,0.5,0.16499999999999998,0.84,0.42,0.3035,0.15,0.947,0.7999999999999999,0.86,0.984,1,500000
total,pvac--all-med,surv,0.29562410578352877,0.03297195162754162,10644.352,0.3,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--all-high,surv,0.29525118408725093,0.03128098820300166,11649.338,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,prop--all-low,surv,0.2980641588600031,0.03069415850582095,11638.92,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,prop--all-med,surv,0.29911735006850354,0.030529472064612848,11655.562,0.3366666666666667,0.09333333333333335,0.5,0.18333333333333335,0.8400000000000001,0.5666666666666668,0.2466666666666667,0.15000000000000002,0.9433333333333335,0.8,0.8600000000000001,0.984,1,500000
total,pvac--adults-high,surv,0.29786381099142056,0.03214734389225567,10605.258,0.34565,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,pvac--all-high,surv,0.3626203277513945,0.029279324729335338,10265.88,0.5,0.08861000000000001,0.5035000000000001,0.17065,0.8400000000000001,0.42669999999999997,0.29596,0.15,0.94517,0.8035000000000001,0.86,0.9840000000000001,1,500000
total,prop--elderly-high,surv,0.3092807203951144,0.028721066986943662,12196.354,0.5145,0.06949999999999999,0.44499999999999995,0.13749999999999998,0.84,0.8049999999999999,0.23199999999999998,0.15,0.9634999999999999,0.7449999999999999,0.86,0.984,1,500000
