name,vary_name,type,ve_est_mean,ve_est_sd,n_study_mean,pflu,ve,pnonflu,sympt,clin,test_clin,test_nonclin,sens_vac,spec_vac,sens_flu,spec_flu,prop,pvac,nsam
special_se_v,test_nonclin,admin,0.5086440239655005,0.003872198240450704,286232.122,0.3,0.5,0.3,1,1,1,0.1,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,admin,0.5168027339252491,0.003687969670508591,298145.252,0.3,0.5,0.3,1,1,1,0.15000000000000002,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,admin,0.5231974138407685,0.0038861566570258087,309999.716,0.3,0.5,0.3,1,1,1,0.2,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,admin,0.5299813187357882,0.003668917204167718,321884.03,0.3,0.5,0.3,1,1,1,0.25,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,admin,0.5349922458771762,0.0035096220622360215,333737.842,0.3,0.5,0.3,1,1,1,0.3,0.95,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5603779426906317,0.0032508443930647996,500000,0.3,0.5,0.3,1,1,1,1,0.9,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5627795914515084,0.0033274074431989026,500000,0.3,0.5,0.3,1,1,1,1,0.91,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5655120108508834,0.003208964765960541,500000,0.3,0.5,0.3,1,1,1,1,0.92,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5682023015629658,0.0029357658665220615,500000,0.3,0.5,0.3,1,1,1,1,0.93,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5714104301234673,0.0032526784279420648,500000,0.3,0.5,0.3,1,1,1,1,0.9400000000000001,1,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.370307094645567,0.004587893739909558,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.5,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.3873867646709452,0.004362141601110285,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.55,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.4046077603111498,0.004149132919359406,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.6,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.4225389142147063,0.0042974990830263165,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.65,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.4404406979548671,0.0036329470179004386,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.7,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.4595420673098363,0.0037478483791572735,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.75,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.4801521128211778,0.0035671857399280876,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.8,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.5010134973906657,0.003467503680342442,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.8500000000000001,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.5235816973075686,0.0033397821360815457,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.9,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.5480118032792297,0.0032022922561215947,500000,0.3,0.5,0.3,1,1,1,1,0.95,0.95,1,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5272590664577851,0.004447431295123677,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.5,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5319548335124723,0.004444716215558116,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.55,1,1,0.5,500000
special_se_v,sens_flu,admin,0.535907164882008,0.003999315370318659,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.6,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5405558114765345,0.00406581848187532,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.65,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5450774589180323,0.003467789976501125,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.7,1,1,0.5,500000
special_se_v,sens_flu,admin,0.549542540643211,0.003672860795702226,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.75,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5542027913984939,0.00338785309889967,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.8,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5592876607631488,0.0033759249135626884,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.8500000000000001,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5638634782956421,0.0031664710073184797,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.9,1,1,0.5,500000
special_se_v,sens_flu,admin,0.568783819810564,0.0030623795777570254,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,0.95,1,1,0.5,500000
special_se_v,spec_flu,admin,0.4623446898916843,0.0034447748420717646,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9,1,0.5,500000
special_se_v,spec_flu,admin,0.47157171982609075,0.003376987472438405,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.91,1,0.5,500000
special_se_v,spec_flu,admin,0.4808730396806958,0.0033413647550293744,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.92,1,0.5,500000
special_se_v,spec_flu,admin,0.49083582024297306,0.003296673221490072,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.93,1,0.5,500000
special_se_v,spec_flu,admin,0.5014449683236345,0.00312116150943323,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9400000000000001,1,0.5,500000
special_se_v,spec_flu,admin,0.5120278218402428,0.0032090601505236644,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9500000000000001,1,0.5,500000
special_se_v,spec_flu,admin,0.5229574510845812,0.00330741057749516,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.96,1,0.5,500000
special_se_v,spec_flu,admin,0.5348939003264014,0.003275882413595436,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.97,1,0.5,500000
special_se_v,spec_flu,admin,0.5476075355628408,0.003002137387671986,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.98,1,0.5,500000
special_se_v,spec_flu,admin,0.5602319919061178,0.0031611600296618555,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.99,1,0.5,500000
special_se_v,pvac,admin,0.5876214154268607,0.0077888317897091015,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.05,500000
special_se_v,pvac,admin,0.5866330105127068,0.005651804711870437,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.1,500000
special_se_v,pvac,admin,0.5855039739366839,0.004727739837218083,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,500000
special_se_v,pvac,admin,0.5846908512556055,0.004182776362294507,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.2,500000
special_se_v,pvac,admin,0.583461655227037,0.0036079142997962497,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.25,500000
special_se_v,pvac,admin,0.5821771949441179,0.0035170446186327314,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.3,500000
special_se_v,pvac,admin,0.5803246380372268,0.0035008483260932453,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,500000
special_se_v,pvac,admin,0.5784610469241271,0.0030236484087276835,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.4,500000
special_se_v,pvac,admin,0.5764625068211338,0.002860941995983528,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.45,500000
special_se_v,pnonflu,admin,0.57382784719805,0.003186449589233564,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pvac,admin,0.5737749973441096,0.0032065210315395777,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sens_flu,admin,0.5737575854584692,0.0031042894013023226,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,spec_flu,admin,0.5738225819606989,0.002986790591803823,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,spec_vac,admin,0.573799956475969,0.0031738039011516136,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,admin,0.5737668582299338,0.00286693056548739,500000,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.573847329745252,0.002978769863942257,500000,0.3,0.5,0.3,1,1,1,1,0.9500000000000001,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5767359463189554,0.0030726386726347343,500000,0.3,0.5,0.3,1,1,1,1,0.96,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5794492565887929,0.0029238835315152454,500000,0.3,0.5,0.3,1,1,1,1,0.97,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5825383606569804,0.0029380538736450026,500000,0.3,0.5,0.3,1,1,1,1,0.98,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.585457826724301,0.002915609717939579,500000,0.3,0.5,0.3,1,1,1,1,0.99,1,1,1,1,0.5,500000
special_se_v,sens_vac,admin,0.5884550586576687,0.002781154139422363,500000,0.3,0.5,0.3,1,1,1,1,1,1,1,1,1,0.5,500000
special_se_v,ve,admin,0.6684609635463126,0.0025358478079932707,500000,0.3,0.6,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,admin,0.7578070703283517,0.0019208625770870862,500000,0.3,0.7000000000000001,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,admin,0.8425962377035523,0.001567415944145523,500000,0.3,0.8,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,admin,0.9232130428863744,9.671013770051341e-4,500000,0.3,0.9,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48733665893122324,0.008684581541599996,168741.254,0.05,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.487189949148208,0.00797996037562651,172489.88,0.060000000000000005,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.4874422380124601,0.0072771265067614705,176237.344,0.07,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48780399051942663,0.00714639722493443,180017.112,0.08,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.4875280164471379,0.006723875437291225,183753.842,0.09,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48774773917127545,0.00605825081799977,187472.382,0.1,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.4876069820704411,0.006181983581037994,191250.96,0.11,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48758037429125617,0.005677374294739122,195000.134,0.12000000000000001,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48756072546897317,0.005973187617949816,198747.478,0.13,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48726208489844,0.005495929326979454,202492.076,0.14,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pflu,surv,0.48784548499473435,0.005458312800080893,206241.5,0.15,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,surv,0.09603590188015047,0.007104246694495625,292505.48,0.3,0.1,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,surv,0.19248802118966085,0.0065038910791579505,284998.486,0.3,0.2,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,surv,0.28965900076608225,0.005261547301849062,277494.51,0.3,0.30000000000000004,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,surv,0.3884606121022637,0.00520335421244757,270037.942,0.3,0.4,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.4879549509463351,0.005553315173200646,162511.876,0.3,0.5,0.1,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48794432380336483,0.005198791992671908,172501.668,0.3,0.5,0.12000000000000001,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.4878617388901826,0.005185558404901781,182509.522,0.3,0.5,0.14,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48782924756724827,0.005148987336053704,192494.926,0.3,0.5,0.16,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48768909312480657,0.004861020771179962,202512.308,0.3,0.5,0.18,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48783200181698316,0.004437709166703798,212508.366,0.3,0.5,0.2,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.4877284915547969,0.0046837087914595975,222509.836,0.3,0.5,0.22,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48788307963220134,0.004339927440999134,232495.31,0.3,0.5,0.24000000000000002,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.4877674690735548,0.004327546088827749,242484.702,0.3,0.5,0.26,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pnonflu,surv,0.48773176270799745,0.004329178550470557,252540.986,0.3,0.5,0.28,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.4877439117163538,0.012716283063480032,26237.364,0.3,0.5,0.3,0.1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.4884221445062291,0.009737000266960156,52498.752,0.3,0.5,0.3,0.2,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.4878002150802123,0.00750889473510612,78742.16,0.3,0.5,0.3,0.30000000000000004,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.48777351079590436,0.006671036199035533,104995.742,0.3,0.5,0.3,0.4,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.48803080278893557,0.005860252327867969,131267.092,0.3,0.5,0.3,0.5,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.48743720209979857,0.005601264925590505,157470.24,0.3,0.5,0.3,0.6,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.4876663418116095,0.004990272862574383,183740.258,0.3,0.5,0.3,0.7000000000000001,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.48790741657494135,0.004745337718731968,210002.624,0.3,0.5,0.3,0.8,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sympt,surv,0.48776444805061,0.004509633611364807,236242.1,0.3,0.5,0.3,0.9,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.487603428196311,0.013595519107184836,26238.902,0.3,0.5,0.3,1,0.1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.48813441316628475,0.0091989018298087,52491.44,0.3,0.5,0.3,1,0.2,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.48827059391518296,0.007510470962992384,78770.248,0.3,0.5,0.3,1,0.30000000000000004,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.48795262025052316,0.0065646238652366205,105019.922,0.3,0.5,0.3,1,0.4,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.4877250532783481,0.006276589470415826,131239.138,0.3,0.5,0.3,1,0.5,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.4876316179042267,0.005465224119234395,157508.326,0.3,0.5,0.3,1,0.6,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.4878517141519402,0.005042568702331312,183764.59,0.3,0.5,0.3,1,0.7000000000000001,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.4877292219566217,0.004844051410724522,209999.518,0.3,0.5,0.3,1,0.8,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,clin,surv,0.4878553266477137,0.004708407725414493,236225.268,0.3,0.5,0.3,1,0.9,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.4883126965832451,0.013979349439731377,26254.054,0.3,0.5,0.3,1,1,0.1,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.48815243517244394,0.009031390945967326,52490.966,0.3,0.5,0.3,1,1,0.2,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.4883702568946109,0.007867382501701872,78738.506,0.3,0.5,0.3,1,1,0.30000000000000004,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.48811309371809636,0.006966393133412056,105007.85,0.3,0.5,0.3,1,1,0.4,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.4875766634664091,0.006285936544986468,131230.342,0.3,0.5,0.3,1,1,0.5,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.4877093972700677,0.005042745982140538,157511.36,0.3,0.5,0.3,1,1,0.6,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.4880817152762535,0.004947956284547926,183766.476,0.3,0.5,0.3,1,1,0.7000000000000001,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.48766446705762495,0.00478946617034424,209966.484,0.3,0.5,0.3,1,1,0.8,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_clin,surv,0.48765827958413616,0.004546067187597262,236239.67,0.3,0.5,0.3,1,1,0.9,1,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.4876682359852672,0.004209711357369822,262518.856,0.3,0.5,0.3,1,1,1,0,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.48807286644646897,0.003995755239647586,262491.172,0.3,0.5,0.3,1,1,1,0.05,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.4880666284410564,0.004135344232577207,262487.874,0.3,0.5,0.3,1,1,1,0.1,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.4881925255848879,0.003989357111259405,262533.404,0.3,0.5,0.3,1,1,1,0.15000000000000002,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.487440623668406,0.00437765008955609,262491.044,0.3,0.5,0.3,1,1,1,0.2,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.48828142981571365,0.004250243804094069,262501.246,0.3,0.5,0.3,1,1,1,0.25,0.95,1,1,1,1,0.5,500000
special_se_v,test_nonclin,surv,0.4878376895309627,0.004149285531455549,262493.172,0.3,0.5,0.3,1,1,1,0.3,0.95,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.47630640987264156,0.004400899561633057,262464.01,0.3,0.5,0.3,1,1,1,1,0.9,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.47828315376013736,0.00453394632230653,262516.044,0.3,0.5,0.3,1,1,1,1,0.91,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.4807299085951573,0.0043343801843769274,262494.208,0.3,0.5,0.3,1,1,1,1,0.92,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.4830509253945543,0.004051090551070689,262526.312,0.3,0.5,0.3,1,1,1,1,0.93,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.4857674337697806,0.004481876779869993,262512.326,0.3,0.5,0.3,1,1,1,1,0.9400000000000001,1,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.29532124350916733,0.006206675362364586,262486.024,0.3,0.5,0.3,1,1,1,1,0.95,0.5,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.31056308959554607,0.005675215663181077,262505.024,0.3,0.5,0.3,1,1,1,1,0.95,0.55,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.32602154178619247,0.005535554651504079,262510.654,0.3,0.5,0.3,1,1,1,1,0.95,0.6,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.34206565284851204,0.00561960900858205,262514.686,0.3,0.5,0.3,1,1,1,1,0.95,0.65,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.35834912907034683,0.005000898695139679,262500.678,0.3,0.5,0.3,1,1,1,1,0.95,0.7,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.37621966867640283,0.00505106067574639,262483.742,0.3,0.5,0.3,1,1,1,1,0.95,0.75,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.3957731023019383,0.004742756272681219,262499.732,0.3,0.5,0.3,1,1,1,1,0.95,0.8,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.41559703569006423,0.00470587484769464,262481.59,0.3,0.5,0.3,1,1,1,1,0.95,0.8500000000000001,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.43738198209392826,0.0046044435301999245,262518.352,0.3,0.5,0.3,1,1,1,1,0.95,0.9,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.46182558809134383,0.004381015464136247,262485.942,0.3,0.5,0.3,1,1,1,1,0.95,0.95,1,1,1,0.5,500000
special_se_v,sens_flu,surv,0.3903038111055625,0.006041778188020438,262510.96,0.3,0.5,0.3,1,1,1,1,0.95,1,0.5,1,1,0.5,500000
special_se_v,sens_flu,surv,0.3986749563428731,0.006068234063641005,262505.108,0.3,0.5,0.3,1,1,1,1,0.95,1,0.55,1,1,0.5,500000
special_se_v,sens_flu,surv,0.40635037939291274,0.005451317284497468,262525.476,0.3,0.5,0.3,1,1,1,1,0.95,1,0.6,1,1,0.5,500000
special_se_v,sens_flu,surv,0.41524131029472816,0.005510706355105597,262495.634,0.3,0.5,0.3,1,1,1,1,0.95,1,0.65,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4242902462005382,0.0046736056915292,262489.854,0.3,0.5,0.3,1,1,1,1,0.95,1,0.7,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4334329211458048,0.004940775487339168,262497.904,0.3,0.5,0.3,1,1,1,1,0.95,1,0.75,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4433320706712311,0.0045779244444497475,262499.428,0.3,0.5,0.3,1,1,1,1,0.95,1,0.8,1,1,0.5,500000
special_se_v,sens_flu,surv,0.45410570527144756,0.004879579254622396,262510.528,0.3,0.5,0.3,1,1,1,1,0.95,1,0.8500000000000001,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4644939080292859,0.004392035365488365,262485.616,0.3,0.5,0.3,1,1,1,1,0.95,1,0.9,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4757558055741971,0.0042655855515639956,262505.058,0.3,0.5,0.3,1,1,1,1,0.95,1,0.95,1,1,0.5,500000
special_se_v,spec_flu,surv,0.4428813813560085,0.004496332815075982,262519.944,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9,1,0.5,500000
special_se_v,spec_flu,surv,0.44680404020431447,0.004521291736226786,262495.232,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.91,1,0.5,500000
special_se_v,spec_flu,surv,0.4508279244706991,0.004421032272021469,262523.2,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.92,1,0.5,500000
special_se_v,spec_flu,surv,0.45509897100650926,0.004480886724747554,262514.926,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.93,1,0.5,500000
special_se_v,spec_flu,surv,0.4598576125231203,0.004362447272835041,262497.176,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9400000000000001,1,0.5,500000
special_se_v,spec_flu,surv,0.46403807009473697,0.004196913587633522,262496.926,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.9500000000000001,1,0.5,500000
special_se_v,spec_flu,surv,0.46804591998459216,0.004417969066100468,262491.66,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.96,1,0.5,500000
special_se_v,spec_flu,surv,0.472930739653081,0.0043749355891555715,262499.518,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.97,1,0.5,500000
special_se_v,spec_flu,surv,0.4782753495387718,0.004085715520579644,262507.75,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.98,1,0.5,500000
special_se_v,spec_flu,surv,0.48266271457499244,0.00425283278738984,262501.904,0.3,0.5,0.3,1,1,1,1,0.95,1,1,0.99,1,0.5,500000
special_se_v,pvac,surv,0.4996405551705446,0.01066774069153453,296242.17,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.05,500000
special_se_v,pvac,surv,0.4986388920592728,0.007656898956415713,292491.356,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.1,500000
special_se_v,pvac,surv,0.49761593846018454,0.006566055143810145,288767.688,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.15000000000000002,500000
special_se_v,pvac,surv,0.49692090022670216,0.005604632557207244,285037.908,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.2,500000
special_se_v,pvac,surv,0.49620937330253123,0.005241066312851069,281218.068,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.25,500000
special_se_v,pvac,surv,0.49499842561879276,0.004621808875980007,277514.602,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.3,500000
special_se_v,pvac,surv,0.4933153544084499,0.004510699621622696,273774.166,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.35000000000000003,500000
special_se_v,pvac,surv,0.4916041319513281,0.004235231857322692,270011.55,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.4,500000
special_se_v,pvac,surv,0.4901055398475198,0.003984607238458237,266278.276,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.45,500000
special_se_v,pnonflu,surv,0.4878813094997882,0.004393310987469293,262495.124,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,pvac,surv,0.48778899821433863,0.004340673476296534,262486.65,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sens_flu,surv,0.4876392040152882,0.004168779975013992,262506.062,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,spec_flu,surv,0.4877318964660893,0.004180414096580109,262507.726,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,spec_vac,surv,0.4875333162718298,0.004223645346044095,262514.154,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,ve,surv,0.4875806652774843,0.0041139971943863615,262489.314,0.3,0.5,0.3,1,1,1,1,0.95,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.48773189875814676,0.004241235808596517,262467.43,0.3,0.5,0.3,1,1,1,1,0.9500000000000001,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.4900793663297964,0.004330876645766162,262484.088,0.3,0.5,0.3,1,1,1,1,0.96,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.49250394817208726,0.004159035878640727,262518.856,0.3,0.5,0.3,1,1,1,1,0.97,1,1,1,1,0.5,500000
special_se_v,sens_vac,surv,0.49527446008459647,0.003980225331546946,262491.172,0.3,0.5,0.3,1,1,1,1,0.98,1,1,1,1,0.5,500000
